Circles	Lines	StartImage	Participant	Actions	Deletes	NewID
[[-0.022222222222222223,-0.04814814814814815],[-0.016666666666666666,-0.053703703703703705],[0.025,-0.08333333333333333],[-0.006481481481481481,0.10648148148148148],[0.046296296296296294,0.05277777777777778],[-0.006481481481481481,0.09351851851851851],[0.03981481481481482,0.11388888888888889],[0.05092592592592592,0.10648148148148148],[0.05,0.12685185185185185],[0.06388888888888888,0.12037037037037036],[0.020370370370370372,0.10462962962962963]]	[[[-0.022222222222222223,-0.04814814814814815],[-0.022222222222222223,-0.04814814814814815],[-0.022222222222222223,-0.04814814814814815],[-0.022222222222222223,-0.04814814814814815],[-0.019444444444444445,-0.049074074074074076],[-0.014814814814814815,-0.05092592592592592],[-0.008333333333333333,-0.05277777777777778],[-0.000925925925925926,-0.05648148148148148],[0.002777777777777778,-0.05740740740740741],[0.004629629629629629,-0.06018518518518518],[0.005555555555555556,-0.06018518518518518],[0.006481481481481481,-0.06111111111111111],[0.007407407407407408,-0.062037037037037036],[0.009259259259259259,-0.06481481481481481],[0.011111111111111112,-0.06759259259259259],[0.014814814814814815,-0.06944444444444445],[0.016666666666666666,-0.0712962962962963],[0.016666666666666666,-0.0712962962962963],[0.021296296296296296,-0.07592592592592592],[0.023148148148148147,-0.07685185185185185],[0.025,-0.07777777777777778],[0.026851851851851852,-0.07962962962962963],[0.026851851851851852,-0.07962962962962963],[0.028703703703703703,-0.08055555555555556],[0.028703703703703703,-0.08148148148148149],[0.02962962962962963,-0.08148148148148149],[0.030555555555555555,-0.0824074074074074],[0.030555555555555555,-0.08333333333333333],[0.03148148148148148,-0.08333333333333333],[0.03148148148148148,-0.08333333333333333],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.032407407407407406,-0.08425925925925926],[0.030555555555555555,-0.08148148148148149],[0.027777777777777776,-0.0787037037037037],[0.022222222222222223,-0.07407407407407407],[0.019444444444444445,-0.07222222222222222],[0.01574074074074074,-0.06851851851851852],[0.014814814814814815,-0.06851851851851852],[0.013888888888888888,-0.06759259259259259],[0.012962962962962963,-0.06666666666666667],[0.012037037037037037,-0.06574074074074074],[0.012037037037037037,-0.06574074074074074],[0.010185185185185186,-0.06481481481481481],[0.009259259259259259,-0.06388888888888888],[0.008333333333333333,-0.06388888888888888],[0.005555555555555556,-0.06296296296296296],[0.002777777777777778,-0.06296296296296296],[0,-0.062037037037037036],[-0.004629629629629629,-0.062037037037037036],[-0.009259259259259259,-0.06018518518518518],[-0.012962962962962963,-0.06018518518518518],[-0.014814814814814815,-0.06018518518518518],[-0.01574074074074074,-0.05925925925925926],[-0.016666666666666666,-0.05925925925925926],[-0.016666666666666666,-0.05925925925925926],[-0.017592592592592594,-0.05925925925925926],[-0.017592592592592594,-0.058333333333333334],[-0.017592592592592594,-0.058333333333333334],[-0.018518518518518517,-0.058333333333333334],[-0.019444444444444445,-0.05740740740740741],[-0.020370370370370372,-0.05648148148148148],[-0.020370370370370372,-0.05648148148148148],[-0.020370370370370372,-0.05648148148148148],[-0.020370370370370372,-0.05555555555555555],[-0.021296296296296296,-0.05462962962962963],[-0.021296296296296296,-0.053703703703703705],[-0.021296296296296296,-0.05277777777777778],[-0.021296296296296296,-0.05277777777777778],[-0.021296296296296296,-0.05277777777777778],[-0.021296296296296296,-0.05277777777777778],[-0.021296296296296296,-0.05277777777777778],[-0.021296296296296296,-0.05277777777777778],[-0.021296296296296296,-0.05277777777777778],[-0.021296296296296296,-0.05277777777777778],[-0.022222222222222223,-0.05277777777777778],[-0.022222222222222223,-0.05277777777777778],[-0.022222222222222223,-0.05277777777777778]],[[-0.016666666666666666,-0.053703703703703705],[-0.016666666666666666,-0.053703703703703705],[-0.016666666666666666,-0.053703703703703705],[-0.016666666666666666,-0.053703703703703705],[-0.016666666666666666,-0.053703703703703705],[-0.016666666666666666,-0.053703703703703705],[-0.016666666666666666,-0.05648148148148148],[-0.013888888888888888,-0.06388888888888888],[-0.012037037037037037,-0.0712962962962963],[-0.009259259259259259,-0.0787037037037037],[-0.007407407407407408,-0.08611111111111111],[-0.006481481481481481,-0.09074074074074075],[-0.005555555555555556,-0.09444444444444444],[-0.004629629629629629,-0.09814814814814815],[-0.003703703703703704,-0.1037037037037037],[-0.001851851851851852,-0.10925925925925926],[-0.000925925925925926,-0.11481481481481481],[-0.000925925925925926,-0.11574074074074074],[0,-0.11666666666666667],[0,-0.11666666666666667],[0,-0.11666666666666667],[0,-0.11666666666666667],[0,-0.11666666666666667],[0,-0.11666666666666667],[0,-0.11666666666666667],[-0.002777777777777778,-0.11666666666666667],[-0.011111111111111112,-0.11666666666666667],[-0.023148148148148147,-0.11481481481481481],[-0.041666666666666664,-0.11296296296296296],[-0.05185185185185185,-0.11203703703703703],[-0.05555555555555555,-0.11203703703703703],[-0.05925925925925926,-0.11203703703703703],[-0.06111111111111111,-0.11296296296296296],[-0.06574074074074074,-0.11388888888888889],[-0.07037037037037037,-0.11481481481481481],[-0.075,-0.1175925925925926],[-0.0787037037037037,-0.11851851851851852],[-0.08055555555555556,-0.11944444444444445],[-0.08055555555555556,-0.11944444444444445],[-0.08055555555555556,-0.11944444444444445],[-0.08055555555555556,-0.12037037037037036],[-0.08055555555555556,-0.12037037037037036],[-0.08055555555555556,-0.12037037037037036],[-0.08055555555555556,-0.12129629629629629],[-0.08055555555555556,-0.12129629629629629],[-0.07962962962962963,-0.12222222222222222],[-0.07962962962962963,-0.12222222222222222],[-0.06574074074074074,-0.12685185185185185],[-0.05,-0.1287037037037037],[-0.037037037037037035,-0.1287037037037037],[-0.030555555555555555,-0.1287037037037037],[-0.019444444444444445,-0.1287037037037037],[-0.014814814814814815,-0.12777777777777777],[-0.011111111111111112,-0.12685185185185185],[-0.011111111111111112,-0.1259259259259259],[-0.009259259259259259,-0.12407407407407407],[-0.008333333333333333,-0.12314814814814815],[-0.008333333333333333,-0.12314814814814815],[-0.008333333333333333,-0.12314814814814815],[-0.008333333333333333,-0.12222222222222222],[-0.008333333333333333,-0.12222222222222222],[-0.008333333333333333,-0.12222222222222222],[-0.008333333333333333,-0.12129629629629629]],[[0.025,-0.08333333333333333],[0.025,-0.08333333333333333],[0.025925925925925925,-0.08333333333333333],[0.027777777777777776,-0.08518518518518518],[0.030555555555555555,-0.08888888888888889],[0.03333333333333333,-0.09259259259259259],[0.03611111111111111,-0.09907407407407408],[0.03981481481481482,-0.10925925925925926],[0.04259259259259259,-0.11851851851851852],[0.04537037037037037,-0.12777777777777777],[0.04722222222222222,-0.13518518518518519],[0.04814814814814815,-0.14351851851851852],[0.04814814814814815,-0.14907407407407408],[0.04814814814814815,-0.1537037037037037],[0.04814814814814815,-0.1537037037037037],[0.04814814814814815,-0.1537037037037037],[0.04814814814814815,-0.1537037037037037],[0.04814814814814815,-0.1537037037037037],[0.04814814814814815,-0.15462962962962962],[0.04259259259259259,-0.15462962962962962],[0.03425925925925926,-0.15462962962962962],[0.025925925925925925,-0.15462962962962962],[0.016666666666666666,-0.15462962962962962],[0.009259259259259259,-0.15462962962962962],[0.003703703703703704,-0.15555555555555556],[-0.001851851851851852,-0.15648148148148147],[-0.005555555555555556,-0.15833333333333333],[-0.011111111111111112,-0.16111111111111112],[-0.01574074074074074,-0.16296296296296298],[-0.020370370370370372,-0.16574074074074074],[-0.022222222222222223,-0.1675925925925926],[-0.023148148148148147,-0.16944444444444445],[-0.023148148148148147,-0.17037037037037037],[-0.023148148148148147,-0.1712962962962963],[-0.023148148148148147,-0.17222222222222222],[-0.021296296296296296,-0.17222222222222222],[-0.013888888888888888,-0.17222222222222222],[-0.000925925925925926,-0.17222222222222222],[0.008333333333333333,-0.1712962962962963],[0.018518518518518517,-0.16944444444444445],[0.025,-0.1675925925925926],[0.028703703703703703,-0.1648148148148148],[0.03333333333333333,-0.16296296296296298],[0.03981481481481482,-0.16018518518518518],[0.04537037037037037,-0.15925925925925927],[0.05,-0.1574074074074074],[0.05185185185185185,-0.15555555555555556],[0.05185185185185185,-0.15555555555555556],[0.05185185185185185,-0.15555555555555556],[0.05185185185185185,-0.15555555555555556],[0.05185185185185185,-0.15462962962962962]],[[-0.006481481481481481,0.10648148148148148],[-0.006481481481481481,0.10648148148148148],[-0.005555555555555556,0.10740740740740741],[-0.004629629629629629,0.10740740740740741],[-0.004629629629629629,0.10833333333333334],[-0.002777777777777778,0.10925925925925926],[-0.000925925925925926,0.1111111111111111],[0.000925925925925926,0.11296296296296296],[0.001851851851851852,0.11388888888888889],[0.003703703703703704,0.11666666666666667],[0.004629629629629629,0.11666666666666667],[0.007407407407407408,0.11944444444444445],[0.008333333333333333,0.12129629629629629],[0.010185185185185186,0.12222222222222222],[0.011111111111111112,0.12314814814814815],[0.012037037037037037,0.12314814814814815],[0.014814814814814815,0.125],[0.017592592592592594,0.12685185185185185],[0.019444444444444445,0.12685185185185185],[0.023148148148148147,0.12777777777777777],[0.02962962962962963,0.12777777777777777],[0.03611111111111111,0.12777777777777777],[0.04259259259259259,0.12777777777777777],[0.05092592592592592,0.125],[0.053703703703703705,0.12314814814814815],[0.058333333333333334,0.11851851851851852],[0.06296296296296296,0.1111111111111111],[0.06666666666666667,0.10555555555555556],[0.07037037037037037,0.10092592592592593],[0.07222222222222222,0.09907407407407408],[0.07407407407407407,0.09537037037037037],[0.075,0.09166666666666666],[0.07592592592592592,0.08518518518518518],[0.07592592592592592,0.0787037037037037],[0.07592592592592592,0.07407407407407407],[0.07222222222222222,0.06759259259259259],[0.07037037037037037,0.06296296296296296],[0.06666666666666667,0.058333333333333334],[0.06388888888888888,0.05555555555555555],[0.06296296296296296,0.053703703703703705],[0.06111111111111111,0.05185185185185185],[0.06018518518518518,0.05092592592592592],[0.058333333333333334,0.05],[0.05740740740740741,0.049074074074074076],[0.05555555555555555,0.04814814814814815],[0.05,0.04814814814814815],[0.04722222222222222,0.04722222222222222],[0.04537037037037037,0.04722222222222222],[0.04537037037037037,0.04722222222222222],[0.04537037037037037,0.04722222222222222],[0.04537037037037037,0.04722222222222222],[0.044444444444444446,0.04722222222222222],[0.044444444444444446,0.04722222222222222],[0.044444444444444446,0.04814814814814815]],[[0.046296296296296294,0.05277777777777778],[0.04722222222222222,0.05277777777777778],[0.04722222222222222,0.05185185185185185],[0.04814814814814815,0.05],[0.049074074074074076,0.04814814814814815],[0.05092592592592592,0.04537037037037037],[0.053703703703703705,0.041666666666666664],[0.05740740740740741,0.037037037037037035],[0.06388888888888888,0.028703703703703703],[0.07222222222222222,0.022222222222222223],[0.07962962962962963,0.014814814814814815],[0.08888888888888889,0.010185185185185186],[0.0962962962962963,0.006481481481481481],[0.10185185185185185,0.004629629629629629],[0.10833333333333334,0.004629629629629629],[0.11481481481481481,0.004629629629629629],[0.11851851851851852,0.004629629629629629],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.12037037037037036,0.003703703703703704],[0.11944444444444445,0.003703703703703704],[0.11851851851851852,0.004629629629629629],[0.1175925925925926,0.004629629629629629],[0.11666666666666667,0.004629629629629629],[0.11574074074074074,0.004629629629629629],[0.11388888888888889,0.002777777777777778],[0.11388888888888889,0.000925925925925926],[0.11296296296296296,0],[0.11296296296296296,-0.001851851851851852],[0.11296296296296296,-0.002777777777777778],[0.11388888888888889,-0.005555555555555556],[0.1175925925925926,-0.009259259259259259],[0.12129629629629629,-0.009259259259259259],[0.12407407407407407,-0.009259259259259259],[0.1259259259259259,-0.009259259259259259],[0.1259259259259259,-0.008333333333333333],[0.1259259259259259,-0.004629629629629629],[0.1259259259259259,0],[0.12222222222222222,0.004629629629629629],[0.11851851851851852,0.008333333333333333],[0.1175925925925926,0.008333333333333333],[0.11666666666666667,0.009259259259259259],[0.11666666666666667,0.009259259259259259],[0.11666666666666667,0.009259259259259259],[0.11666666666666667,0.009259259259259259]],[[-0.006481481481481481,0.09351851851851851],[-0.007407407407407408,0.09444444444444444],[-0.007407407407407408,0.09537037037037037],[-0.008333333333333333,0.09537037037037037],[-0.008333333333333333,0.0962962962962963],[-0.011111111111111112,0.09907407407407408],[-0.01574074074074074,0.10277777777777777],[-0.023148148148148147,0.10740740740740741],[-0.03796296296296296,0.1111111111111111],[-0.058333333333333334,0.1175925925925926],[-0.08148148148148149,0.12314814814814815],[-0.1037037037037037,0.1259259259259259],[-0.11666666666666667,0.1259259259259259],[-0.12129629629629629,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.1259259259259259],[-0.12222222222222222,0.12407407407407407],[-0.12222222222222222,0.12222222222222222],[-0.12129629629629629,0.11944444444444445],[-0.12037037037037036,0.11574074074074074],[-0.11851851851851852,0.11296296296296296],[-0.11666666666666667,0.1111111111111111],[-0.11574074074074074,0.1111111111111111],[-0.11481481481481481,0.1111111111111111],[-0.11296296296296296,0.1111111111111111],[-0.11018518518518519,0.11296296296296296],[-0.10740740740740741,0.11481481481481481],[-0.10462962962962963,0.1175925925925926],[-0.1037037037037037,0.11944444444444445],[-0.1037037037037037,0.12037037037037036],[-0.10462962962962963,0.12129629629629629],[-0.10740740740740741,0.12222222222222222],[-0.11018518518518519,0.12222222222222222],[-0.11388888888888889,0.12222222222222222],[-0.11666666666666667,0.12222222222222222],[-0.1175925925925926,0.12222222222222222],[-0.1175925925925926,0.12222222222222222],[-0.1175925925925926,0.12222222222222222],[-0.1175925925925926,0.12222222222222222],[-0.1175925925925926,0.12222222222222222]],[[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889],[0.03981481481481482,0.11388888888888889]],[[0.05092592592592592,0.10648148148148148],[0.05092592592592592,0.10648148148148148],[0.05185185185185185,0.10648148148148148],[0.05185185185185185,0.10555555555555556],[0.05185185185185185,0.10555555555555556],[0.05185185185185185,0.10555555555555556],[0.05185185185185185,0.10555555555555556],[0.05185185185185185,0.10555555555555556],[0.05185185185185185,0.10555555555555556],[0.05185185185185185,0.10555555555555556]],[[0.05,0.12685185185185185],[0.05,0.12685185185185185],[0.05,0.12685185185185185],[0.05092592592592592,0.1287037037037037],[0.053703703703703705,0.13240740740740742],[0.05648148148148148,0.1398148148148148],[0.058333333333333334,0.14537037037037037],[0.058333333333333334,0.1574074074074074],[0.05462962962962963,0.16666666666666666],[0.04814814814814815,0.17407407407407408],[0.040740740740740744,0.18055555555555555],[0.03333333333333333,0.18425925925925926],[0.030555555555555555,0.18611111111111112],[0.030555555555555555,0.18611111111111112],[0.030555555555555555,0.18611111111111112],[0.030555555555555555,0.18611111111111112],[0.030555555555555555,0.18611111111111112],[0.030555555555555555,0.18611111111111112],[0.030555555555555555,0.18611111111111112]],[[0.06388888888888888,0.12037037037037036],[0.06388888888888888,0.12037037037037036],[0.06388888888888888,0.12037037037037036],[0.06388888888888888,0.12037037037037036],[0.06388888888888888,0.12037037037037036],[0.06388888888888888,0.12037037037037036],[0.06388888888888888,0.12037037037037036],[0.06388888888888888,0.12037037037037036],[0.07222222222222222,0.1259259259259259],[0.08703703703703704,0.13333333333333333],[0.10648148148148148,0.14074074074074075],[0.12685185185185185,0.14444444444444443],[0.13796296296296295,0.14629629629629629],[0.1398148148148148,0.14629629629629629],[0.1398148148148148,0.14537037037037037],[0.1398148148148148,0.14537037037037037],[0.1398148148148148,0.14444444444444443],[0.1398148148148148,0.14444444444444443]],[[0.020370370370370372,0.10462962962962963],[0.020370370370370372,0.10462962962962963],[0.021296296296296296,0.10462962962962963],[0.022222222222222223,0.1037037037037037],[0.023148148148148147,0.10185185185185185],[0.026851851851851852,0.09907407407407408],[0.02962962962962963,0.0962962962962963],[0.03333333333333333,0.09259259259259259],[0.03796296296296296,0.08888888888888889],[0.04351851851851852,0.08703703703703704],[0.04722222222222222,0.08703703703703704],[0.049074074074074076,0.08703703703703704],[0.05,0.08703703703703704]]]	3	488671	18	7	1
